ronda_num,agente_nombre,capital_inicial_ronda,capital_final_ronda,ganancia_neta_ronda,apuesta_total_ronda,resultado_ronda,cartas_restantes_mazo
2929,AgenteBasico,89997461,89997466,5,5,1,111
2930,AgenteBasico,89997466,89997461,-5,5,-1,104
2931,AgenteBasico,89997461,89997461,0,5,0,99
2932,AgenteBasico,89997461,89997456,-5,5,-1,94
2933,AgenteBasico,89997456,89997461,5,5,1,89
2934,AgenteBasico,89997461,89997456,-5,5,-1,83
2935,AgenteBasico,89997456,89997461,5,5,1,76
2936,AgenteBasico,89997461,89997461,0,5,0,71
2937,AgenteBasico,89997461,89997461,0,5,0,67
2938,AgenteBasico,89997461,89997456,-5,5,-1,62
2939,AgenteBasico,89997456,89997461,5,5,1,57
2940,AgenteBasico,89997461,89997456,-5,5,-1,51
2941,AgenteBasico,89997456,89997446,-10,10,-1,202
2942,AgenteBasico,89997446,89997443,-3,0,-1,197
2943,AgenteBasico,89997443,89997443,0,5,0,193
2944,AgenteBasico,89997443,89997438,-5,5,-1,188
2945,AgenteBasico,89997438,89997443,5,5,1,181
2946,AgenteBasico,89997443,89997438,-5,5,-1,175
2947,AgenteBasico,89997438,89997443,5,5,1,171
2948,AgenteBasico,89997443,89997443,0,5,0,165
2949,AgenteBasico,89997443,89997438,-5,5,-1,161
2950,AgenteBasico,89997438,89997428,-10,10,-1,156
2951,AgenteBasico,89997428,89997423,-5,5,-1,150
2952,AgenteBasico,89997423,89997433,10,10,1,142
2953,AgenteBasico,89997433,89997440,7,5,1,135
2954,AgenteBasico,89997440,89997435,-5,5,-1,131
2955,AgenteBasico,89997435,89997440,5,5,1,125
2956,AgenteBasico,89997440,89997435,-5,5,-1,119
2957,AgenteBasico,89997435,89997430,-5,5,-1,115
2958,AgenteBasico,89997430,89997415,-15,15,-1,110
2959,AgenteBasico,89997415,89997410,-5,5,-1,101
2960,AgenteBasico,89997410,89997405,-5,5,-1,96
2961,AgenteBasico,89997405,89997405,0,5,0,90
2962,AgenteBasico,89997405,89997410,5,5,1,84
2963,AgenteBasico,89997410,89997405,-5,5,-1,79
2964,AgenteBasico,89997405,89997400,-5,5,-1,74
2965,AgenteBasico,89997400,89997395,-5,5,-1,68
2966,AgenteBasico,89997395,89997400,5,5,1,64
2967,AgenteBasico,89997400,89997395,-5,5,-1,59
2968,AgenteBasico,89997395,89997395,0,5,0,54
2969,AgenteBasico,89997395,89997385,-10,10,-1,47
2970,AgenteBasico,89997385,89997382,-3,0,-1,202
2971,AgenteBasico,89997382,89997382,0,5,0,198
2972,AgenteBasico,89997382,89997377,-5,5,-1,194
2973,AgenteBasico,89997377,89997382,5,5,1,187
2974,AgenteBasico,89997382,89997382,0,5,0,182
2975,AgenteBasico,89997382,89997377,-5,5,-1,174
2976,AgenteBasico,89997377,89997374,-3,0,-1,169
2977,AgenteBasico,89997374,89997381,7,5,1,165
2978,AgenteBasico,89997381,89997376,-5,5,-1,161
2979,AgenteBasico,89997376,89997381,5,5,1,155
2980,AgenteBasico,89997381,89997381,0,5,0,149
2981,AgenteBasico,89997381,89997386,5,5,1,143
2982,AgenteBasico,89997386,89997381,-5,5,-1,138
2983,AgenteBasico,89997381,89997386,5,5,1,134
2984,AgenteBasico,89997386,89997386,0,5,0,129
2985,AgenteBasico,89997386,89997386,0,5,0,125
2986,AgenteBasico,89997386,89997401,15,15,1,120
2987,AgenteBasico,89997401,89997411,10,10,1,111
2988,AgenteBasico,89997411,89997411,0,5,0,104
2989,AgenteBasico,89997411,89997416,5,5,1,100
2990,AgenteBasico,89997416,89997421,5,5,1,94
2991,AgenteBasico,89997421,89997426,5,5,1,89
2992,AgenteBasico,89997426,89997421,-5,5,-1,83
2993,AgenteBasico,89997421,89997431,10,10,1,78
2994,AgenteBasico,89997431,89997436,5,5,1,71
2995,AgenteBasico,89997436,89997431,-5,5,-1,64
2996,AgenteBasico,89997431,89997426,-5,5,-1,57
2997,AgenteBasico,89997426,89997436,10,10,1,50
2998,AgenteBasico,89997436,89997431,-5,5,-1,43
2999,AgenteBasico,89997431,89997421,-10,10,-1,202
3000,AgenteBasico,89997421,89997418,-3,0,-1,197
3001,AgenteBasico,89997418,89997413,-5,5,-1,193
3002,AgenteBasico,89997413,89997413,0,5,0,188
3003,AgenteBasico,89997413,89997408,-5,5,-1,181
3004,AgenteBasico,89997408,89997408,0,5,0,175
3005,AgenteBasico,89997408,89997403,-5,5,-1,170
3006,AgenteBasico,89997403,89997408,5,5,1,163
3007,AgenteBasico,89997408,89997408,0,5,0,157
3008,AgenteBasico,89997408,89997408,0,5,0,153
3009,AgenteBasico,89997408,89997413,5,5,1,148
3010,AgenteBasico,89997413,89997408,-5,5,-1,142
3011,AgenteBasico,89997408,89997398,-10,10,-1,137
3012,AgenteBasico,89997398,89997393,-5,5,-1,131
3013,AgenteBasico,89997393,89997390,-3,0,-1,125
3014,AgenteBasico,89997390,89997387,-3,0,-1,121
3015,AgenteBasico,89997387,89997382,-5,5,-1,117
3016,AgenteBasico,89997382,89997382,0,5,0,111
3017,AgenteBasico,89997382,89997377,-5,5,-1,106
3018,AgenteBasico,89997377,89997372,-5,5,-1,100
3019,AgenteBasico,89997372,89997367,-5,5,-1,94
3020,AgenteBasico,89997367,89997367,0,10,0,88
3021,AgenteBasico,89997367,89997367,0,10,0,81
3022,AgenteBasico,89997367,89997372,5,5,1,75
3023,AgenteBasico,89997372,89997367,-5,5,-1,69
3024,AgenteBasico,89997367,89997372,5,5,1,63
3025,AgenteBasico,89997372,89997367,-5,5,-1,58
3026,AgenteBasico,89997367,89997367,0,5,0,52
3027,AgenteBasico,89997367,89997362,-5,5,-1,47
3028,AgenteBasico,89997362,89997362,0,5,0,41
3029,AgenteBasico,89997362,89997352,-10,10,-1,204
3030,AgenteBasico,89997352,89997347,-5,5,-1,198
3031,AgenteBasico,89997347,89997352,5,5,1,190
3032,AgenteBasico,89997352,89997352,0,5,0,184
3033,AgenteBasico,89997352,89997359,7,5,1,178
3034,AgenteBasico,89997359,89997359,0,5,0,174
3035,AgenteBasico,89997359,89997364,5,5,1,169
3036,AgenteBasico,89997364,89997359,-5,5,-1,163
3037,AgenteBasico,89997359,89997354,-5,5,-1,159
3038,AgenteBasico,89997354,89997354,0,5,0,154
3039,AgenteBasico,89997354,89997361,7,5,1,149
3040,AgenteBasico,89997361,89997356,-5,5,-1,145
3041,AgenteBasico,89997356,89997351,-5,5,-1,140
3042,AgenteBasico,89997351,89997361,10,10,1,133
3043,AgenteBasico,89997361,89997366,5,5,1,127
3044,AgenteBasico,89997366,89997356,-10,10,-1,122
3045,AgenteBasico,89997356,89997351,-5,5,-1,117
3046,AgenteBasico,89997351,89997346,-5,5,-1,112
3047,AgenteBasico,89997346,89997341,-5,5,-1,108
3048,AgenteBasico,89997341,89997336,-5,5,-1,103
3049,AgenteBasico,89997336,89997331,-5,5,-1,98
3050,AgenteBasico,89997331,89997336,5,5,1,93
3051,AgenteBasico,89997336,89997336,0,5,0,88
3052,AgenteBasico,89997336,89997331,-5,5,-1,84
3053,AgenteBasico,89997331,89997326,-5,5,-1,79
3054,AgenteBasico,89997326,89997326,0,5,0,74
3055,AgenteBasico,89997326,89997326,0,5,0,69
3056,AgenteBasico,89997326,89997321,-5,5,-1,64
3057,AgenteBasico,89997321,89997326,5,5,1,59
3058,AgenteBasico,89997326,89997326,0,5,0,51
3059,AgenteBasico,89997326,89997316,-10,10,-1,45
3060,AgenteBasico,89997316,89997326,10,10,1,199
3061,AgenteBasico,89997326,89997321,-5,5,-1,191
3062,AgenteBasico,89997321,89997321,0,10,0,184
3063,AgenteBasico,89997321,89997311,-10,10,-1,179
3064,AgenteBasico,89997311,89997311,0,5,0,173
3065,AgenteBasico,89997311,89997311,0,5,0,168
3066,AgenteBasico,89997311,89997311,0,5,0,163
3067,AgenteBasico,89997311,89997311,0,5,0,158
3068,AgenteBasico,89997311,89997316,5,5,1,154
3069,AgenteBasico,89997316,89997311,-5,5,-1,147
3070,AgenteBasico,89997311,89997306,-5,5,-1,142
3071,AgenteBasico,89997306,89997306,0,10,0,138
3072,AgenteBasico,89997306,89997303,-3,0,-1,132
3073,AgenteBasico,89997303,89997303,0,5,0,125
3074,AgenteBasico,89997303,89997298,-5,5,-1,118
3075,AgenteBasico,89997298,89997293,-5,5,-1,114
3076,AgenteBasico,89997293,89997298,5,5,1,109
3077,AgenteBasico,89997298,89997298,0,5,0,104
3078,AgenteBasico,89997298,89997295,-3,0,-1,99
3079,AgenteBasico,89997295,89997295,0,5,0,95
3080,AgenteBasico,89997295,89997300,5,5,1,91
3081,AgenteBasico,89997300,89997295,-5,5,-1,86
3082,AgenteBasico,89997295,89997295,0,5,0,81
3083,AgenteBasico,89997295,89997290,-5,5,-1,74
3084,AgenteBasico,89997290,89997290,0,5,0,69
3085,AgenteBasico,89997290,89997290,0,10,0,65
3086,AgenteBasico,89997290,89997285,-5,5,-1,60
3087,AgenteBasico,89997285,89997280,-5,5,-1,55
3088,AgenteBasico,89997280,89997280,0,5,0,49
3089,AgenteBasico,89997280,89997290,10,10,1,44
3090,AgenteBasico,89997290,89997285,-5,5,-1,36
3091,AgenteBasico,89997285,89997280,-5,5,-1,32
3092,AgenteBasico,89997280,89997275,-5,5,-1,203
3093,AgenteBasico,89997275,89997270,-5,5,-1,198
3094,AgenteBasico,89997270,89997265,-5,5,-1,192
3095,AgenteBasico,89997265,89997260,-5,5,-1,185
3096,AgenteBasico,89997260,89997255,-5,5,-1,179
3097,AgenteBasico,89997255,89997250,-5,5,-1,172
3098,AgenteBasico,89997250,89997255,5,5,1,168
3099,AgenteBasico,89997255,89997245,-10,10,-1,162
3100,AgenteBasico,89997245,89997240,-5,5,-1,157
3101,AgenteBasico,89997240,89997250,10,10,1,153
3102,AgenteBasico,89997250,89997257,7,5,1,146
3103,AgenteBasico,89997257,89997257,0,5,0,141
3104,AgenteBasico,89997257,89997257,0,5,0,136
3105,AgenteBasico,89997257,89997262,5,5,1,130
3106,AgenteBasico,89997262,89997267,5,5,1,124
3107,AgenteBasico,89997267,89997262,-5,5,-1,119
3108,AgenteBasico,89997262,89997267,5,5,1,114
3109,AgenteBasico,89997267,89997274,7,5,1,109
3110,AgenteBasico,89997274,89997271,-3,0,-1,104
3111,AgenteBasico,89997271,89997266,-5,5,-1,100
3112,AgenteBasico,89997266,89997276,10,10,1,94
3113,AgenteBasico,89997276,89997271,-5,5,-1,87
3114,AgenteBasico,89997271,89997266,-5,5,-1,82
3115,AgenteBasico,89997266,89997256,-10,10,-1,76
3116,AgenteBasico,89997256,89997256,0,5,0,70
3117,AgenteBasico,89997256,89997256,0,5,0,63
3118,AgenteBasico,89997256,89997256,0,5,0,59
3119,AgenteBasico,89997256,89997256,0,5,0,51
3120,AgenteBasico,89997256,89997251,-5,5,-1,47
3121,AgenteBasico,89997251,89997251,0,5,0,40
3122,AgenteBasico,89997251,89997256,5,5,1,36
3123,AgenteBasico,89997256,89997251,-5,5,-1,31
3124,AgenteBasico,89997251,89997251,0,5,0,202
3125,AgenteBasico,89997251,89997246,-5,5,-1,195
3126,AgenteBasico,89997246,89997251,5,5,1,189
3127,AgenteBasico,89997251,89997246,-5,5,-1,184
3128,AgenteBasico,89997246,89997251,5,5,1,177
3129,AgenteBasico,89997251,89997246,-5,5,-1,172
3130,AgenteBasico,89997246,89997251,5,5,1,167
3131,AgenteBasico,89997251,89997246,-5,5,-1,160
3132,AgenteBasico,89997246,89997253,7,5,1,154
3133,AgenteBasico,89997253,89997243,-10,10,-1,150
3134,AgenteBasico,89997243,89997250,7,5,1,145
3135,AgenteBasico,89997250,89997245,-5,5,-1,141
3136,AgenteBasico,89997245,89997245,0,5,0,136
3137,AgenteBasico,89997245,89997250,5,5,1,132
3138,AgenteBasico,89997250,89997255,5,5,1,126
3139,AgenteBasico,89997255,89997250,-5,5,-1,121
3140,AgenteBasico,89997250,89997250,0,5,0,116
3141,AgenteBasico,89997250,89997245,-5,5,-1,112
3142,AgenteBasico,89997245,89997252,7,5,1,107
3143,AgenteBasico,89997252,89997257,5,5,1,101
3144,AgenteBasico,89997257,89997257,0,5,0,94
3145,AgenteBasico,89997257,89997254,-3,0,-1,89
3146,AgenteBasico,89997254,89997254,0,5,0,85
3147,AgenteBasico,89997254,89997249,-5,5,-1,78
3148,AgenteBasico,89997249,89997246,-3,0,-1,74
3149,AgenteBasico,89997246,89997241,-5,5,-1,70
3150,AgenteBasico,89997241,89997241,0,5,0,63
3151,AgenteBasico,89997241,89997236,-5,5,-1,58
3152,AgenteBasico,89997236,89997231,-5,5,-1,52
3153,AgenteBasico,89997231,89997226,-5,5,-1,45
3154,AgenteBasico,89997226,89997231,5,5,1,200
3155,AgenteBasico,89997231,89997228,-3,0,-1,193
3156,AgenteBasico,89997228,89997223,-5,5,-1,188
3157,AgenteBasico,89997223,89997218,-5,5,-1,183
3158,AgenteBasico,89997218,89997218,0,5,0,175
3159,AgenteBasico,89997218,89997218,0,10,0,170
3160,AgenteBasico,89997218,89997223,5,5,1,162
3161,AgenteBasico,89997223,89997218,-5,5,-1,157
3162,AgenteBasico,89997218,89997218,0,5,0,152
3163,AgenteBasico,89997218,89997223,5,5,1,148
3164,AgenteBasico,89997223,89997223,0,5,0,143
3165,AgenteBasico,89997223,89997213,-10,10,-1,135
3166,AgenteBasico,89997213,89997208,-5,5,-1,128
3167,AgenteBasico,89997208,89997208,0,5,0,123
3168,AgenteBasico,89997208,89997203,-5,5,-1,118
3169,AgenteBasico,89997203,89997198,-5,5,-1,112
3170,AgenteBasico,89997198,89997198,0,5,0,107
3171,AgenteBasico,89997198,89997193,-5,5,-1,102
3172,AgenteBasico,89997193,89997193,0,10,0,97
3173,AgenteBasico,89997193,89997188,-5,5,-1,91
3174,AgenteBasico,89997188,89997183,-5,5,-1,85
3175,AgenteBasico,89997183,89997183,0,5,0,81
3176,AgenteBasico,89997183,89997183,0,5,0,75
3177,AgenteBasico,89997183,89997178,-5,5,-1,69
3178,AgenteBasico,89997178,89997173,-5,5,-1,64
3179,AgenteBasico,89997173,89997178,5,5,1,58
3180,AgenteBasico,89997178,89997185,7,5,1,52
3181,AgenteBasico,89997185,89997180,-5,5,-1,47
3182,AgenteBasico,89997180,89997180,0,5,0,203
3183,AgenteBasico,89997180,89997175,-5,5,-1,199
3184,AgenteBasico,89997175,89997175,0,5,0,192
3185,AgenteBasico,89997175,89997175,0,5,0,183
3186,AgenteBasico,89997175,89997172,-3,0,-1,179
3187,AgenteBasico,89997172,89997172,0,5,0,175
3188,AgenteBasico,89997172,89997167,-5,5,-1,170
3189,AgenteBasico,89997167,89997162,-5,5,-1,163
3190,AgenteBasico,89997162,89997162,0,5,0,156
3191,AgenteBasico,89997162,89997157,-5,5,-1,152
3192,AgenteBasico,89997157,89997164,7,5,1,145
3193,AgenteBasico,89997164,89997159,-5,5,-1,140
3194,AgenteBasico,89997159,89997164,5,5,1,135
3195,AgenteBasico,89997164,89997159,-5,5,-1,130
3196,AgenteBasico,89997159,89997154,-5,5,-1,125
3197,AgenteBasico,89997154,89997149,-5,5,-1,118
3198,AgenteBasico,89997149,89997149,0,5,0,114
3199,AgenteBasico,89997149,89997144,-5,5,-1,110
3200,AgenteBasico,89997144,89997151,7,5,1,103
3201,AgenteBasico,89997151,89997141,-10,10,-1,99
3202,AgenteBasico,89997141,89997141,0,5,0,94
3203,AgenteBasico,89997141,89997146,5,5,1,89
3204,AgenteBasico,89997146,89997146,0,10,0,82
3205,AgenteBasico,89997146,89997141,-5,5,-1,77
3206,AgenteBasico,89997141,89997151,10,10,1,72
3207,AgenteBasico,89997151,89997151,0,5,0,65
3208,AgenteBasico,89997151,89997146,-5,5,-1,61
3209,AgenteBasico,89997146,89997151,5,5,1,56
3210,AgenteBasico,89997151,89997151,0,5,0,51
3211,AgenteBasico,89997151,89997146,-5,5,-1,45
3212,AgenteBasico,89997146,89997141,-5,5,-1,40
3213,AgenteBasico,89997141,89997136,-5,5,-1,203
3214,AgenteBasico,89997136,89997143,7,5,1,198
3215,AgenteBasico,89997143,89997148,5,5,1,191
3216,AgenteBasico,89997148,89997143,-5,5,-1,185
3217,AgenteBasico,89997143,89997138,-5,5,-1,181
3218,AgenteBasico,89997138,89997133,-5,5,-1,175
3219,AgenteBasico,89997133,89997133,0,5,0,167
3220,AgenteBasico,89997133,89997133,0,5,0,162
3221,AgenteBasico,89997133,89997128,-5,5,-1,157
3222,AgenteBasico,89997128,89997123,-5,5,-1,152
3223,AgenteBasico,89997123,89997113,-10,10,-1,145
3224,AgenteBasico,89997113,89997108,-5,5,-1,140
3225,AgenteBasico,89997108,89997098,-10,10,-1,135
3226,AgenteBasico,89997098,89997093,-5,5,-1,129
3227,AgenteBasico,89997093,89997100,7,5,1,124
3228,AgenteBasico,89997100,89997095,-5,5,-1,120
3229,AgenteBasico,89997095,89997085,-10,10,-1,114
3230,AgenteBasico,89997085,89997080,-5,5,-1,108
3231,AgenteBasico,89997080,89997085,5,5,1,103
3232,AgenteBasico,89997085,89997080,-5,5,-1,97
3233,AgenteBasico,89997080,89997080,0,5,0,91
3234,AgenteBasico,89997080,89997085,5,5,1,86
3235,AgenteBasico,89997085,89997080,-5,5,-1,80
3236,AgenteBasico,89997080,89997080,0,10,0,74
3237,AgenteBasico,89997080,89997075,-5,5,-1,69
3238,AgenteBasico,89997075,89997075,0,5,0,65
3239,AgenteBasico,89997075,89997082,7,5,1,60
3240,AgenteBasico,89997082,89997079,-3,0,-1,56
3241,AgenteBasico,89997079,89997079,0,5,0,52
3242,AgenteBasico,89997079,89997086,7,5,1,47
3243,AgenteBasico,89997086,89997091,5,5,1,41
3244,AgenteBasico,89997091,89997096,5,5,1,202
3245,AgenteBasico,89997096,89997093,-3,0,-1,197
3246,AgenteBasico,89997093,89997088,-5,5,-1,191
3247,AgenteBasico,89997088,89997085,-3,0,-1,184
3248,AgenteBasico,89997085,89997080,-5,5,-1,179
3249,AgenteBasico,89997080,89997075,-5,5,-1,172
3250,AgenteBasico,89997075,89997080,5,5,1,167
3251,AgenteBasico,89997080,89997085,5,5,1,161
3252,AgenteBasico,89997085,89997085,0,10,0,154
3253,AgenteBasico,89997085,89997080,-5,5,-1,148
3254,AgenteBasico,89997080,89997087,7,5,1,142
3255,AgenteBasico,89997087,89997082,-5,5,-1,137
3256,AgenteBasico,89997082,89997082,0,5,0,132
3257,AgenteBasico,89997082,89997077,-5,5,-1,127
3258,AgenteBasico,89997077,89997082,5,5,1,120
3259,AgenteBasico,89997082,89997079,-3,0,-1,113
3260,AgenteBasico,89997079,89997074,-5,5,-1,109
3261,AgenteBasico,89997074,89997074,0,5,0,103
3262,AgenteBasico,89997074,89997069,-5,5,-1,97
3263,AgenteBasico,89997069,89997074,5,5,1,92
3264,AgenteBasico,89997074,89997069,-5,5,-1,85
3265,AgenteBasico,89997069,89997076,7,5,1,80
3266,AgenteBasico,89997076,89997081,5,5,1,76
3267,AgenteBasico,89997081,89997071,-10,10,-1,70
3268,AgenteBasico,89997071,89997071,0,5,0,65
3269,AgenteBasico,89997071,89997071,0,5,0,60
3270,AgenteBasico,89997071,89997066,-5,5,-1,55
3271,AgenteBasico,89997066,89997061,-5,5,-1,50
3272,AgenteBasico,89997061,89997061,0,5,0,45
3273,AgenteBasico,89997061,89997061,0,5,0,38
3274,AgenteBasico,89997061,89997061,0,10,0,203
3275,AgenteBasico,89997061,89997056,-5,5,-1,193
3276,AgenteBasico,89997056,89997056,0,5,0,188
3277,AgenteBasico,89997056,89997056,0,5,0,182
3278,AgenteBasico,89997056,89997063,7,5,1,178
3279,AgenteBasico,89997063,89997058,-5,5,-1,174
3280,AgenteBasico,89997058,89997053,-5,5,-1,168
3281,AgenteBasico,89997053,89997048,-5,5,-1,162
3282,AgenteBasico,89997048,89997053,5,5,1,156
3283,AgenteBasico,89997053,89997048,-5,5,-1,151
3284,AgenteBasico,89997048,89997055,7,5,1,144
3285,AgenteBasico,89997055,89997050,-5,5,-1,139
3286,AgenteBasico,89997050,89997050,0,5,0,134
3287,AgenteBasico,89997050,89997045,-5,5,-1,130
3288,AgenteBasico,89997045,89997040,-5,5,-1,125
3289,AgenteBasico,89997040,89997040,0,5,0,120
3290,AgenteBasico,89997040,89997040,0,5,0,115
3291,AgenteBasico,89997040,89997035,-5,5,-1,109
3292,AgenteBasico,89997035,89997032,-3,0,-1,103
3293,AgenteBasico,89997032,89997032,0,5,0,99
3294,AgenteBasico,89997032,89997039,7,5,1,93
3295,AgenteBasico,89997039,89997039,0,5,0,88
3296,AgenteBasico,89997039,89997034,-5,5,-1,81
3297,AgenteBasico,89997034,89997039,5,5,1,77
3298,AgenteBasico,89997039,89997034,-5,5,-1,71
3299,AgenteBasico,89997034,89997034,0,5,0,65
3300,AgenteBasico,89997034,89997031,-3,0,-1,61
3301,AgenteBasico,89997031,89997026,-5,5,-1,56
3302,AgenteBasico,89997026,89997026,0,5,0,50
3303,AgenteBasico,89997026,89997021,-5,5,-1,46
3304,AgenteBasico,89997021,89997011,-10,10,-1,39
3305,AgenteBasico,89997011,89997008,-3,0,-1,32
3306,AgenteBasico,89997008,89997005,-3,0,-1,203
3307,AgenteBasico,89997005,89997000,-5,5,-1,198
3308,AgenteBasico,89997000,89997000,0,5,0,193
3309,AgenteBasico,89997000,89997000,0,5,0,188
3310,AgenteBasico,89997000,89997000,0,5,0,183
3311,AgenteBasico,89997000,89996995,-5,5,-1,178
3312,AgenteBasico,89996995,89996995,0,5,0,173
3313,AgenteBasico,89996995,89997000,5,5,1,169
3314,AgenteBasico,89997000,89997007,7,5,1,164
3315,AgenteBasico,89997007,89997002,-5,5,-1,160
3316,AgenteBasico,89997002,89996997,-5,5,-1,154
3317,AgenteBasico,89996997,89996992,-5,5,-1,149
3318,AgenteBasico,89996992,89996987,-5,5,-1,144
3319,AgenteBasico,89996987,89996982,-5,5,-1,138
3320,AgenteBasico,89996982,89996982,0,5,0,133
3321,AgenteBasico,89996982,89996987,5,5,1,127
3322,AgenteBasico,89996987,89996982,-5,5,-1,121
3323,AgenteBasico,89996982,89996982,0,5,0,115
3324,AgenteBasico,89996982,89996982,0,5,0,110
3325,AgenteBasico,89996982,89996977,-5,5,-1,105
3326,AgenteBasico,89996977,89996977,0,10,0,100
3327,AgenteBasico,89996977,89996977,0,5,0,94
3328,AgenteBasico,89996977,89996967,-10,10,-1,89
3329,AgenteBasico,89996967,89996962,-5,5,-1,83
3330,AgenteBasico,89996962,89996962,0,5,0,77
3331,AgenteBasico,89996962,89996959,-3,0,-1,72
3332,AgenteBasico,89996959,89996959,0,5,0,68
3333,AgenteBasico,89996959,89996956,-3,0,-1,63
3334,AgenteBasico,89996956,89996961,5,5,1,59
3335,AgenteBasico,89996961,89996956,-5,5,-1,53
3336,AgenteBasico,89996956,89996951,-5,5,-1,47
3337,AgenteBasico,89996951,89996946,-5,5,-1,203
3338,AgenteBasico,89996946,89996946,0,5,0,196
3339,AgenteBasico,89996946,89996936,-10,10,-1,190
3340,AgenteBasico,89996936,89996931,-5,5,-1,184
3341,AgenteBasico,89996931,89996936,5,5,1,176
3342,AgenteBasico,89996936,89996931,-5,5,-1,170
3343,AgenteBasico,89996931,89996936,5,5,1,166
3344,AgenteBasico,89996936,89996931,-5,5,-1,161
3345,AgenteBasico,89996931,89996926,-5,5,-1,156
3346,AgenteBasico,89996926,89996921,-5,5,-1,151
3347,AgenteBasico,89996921,89996921,0,5,0,146
3348,AgenteBasico,89996921,89996921,0,5,0,140
3349,AgenteBasico,89996921,89996916,-5,5,-1,135
3350,AgenteBasico,89996916,89996916,0,5,0,129
3351,AgenteBasico,89996916,89996916,0,5,0,122
3352,AgenteBasico,89996916,89996911,-5,5,-1,117
3353,AgenteBasico,89996911,89996916,5,5,1,110
3354,AgenteBasico,89996916,89996921,5,5,1,104
3355,AgenteBasico,89996921,89996916,-5,5,-1,97
3356,AgenteBasico,89996916,89996913,-3,0,-1,90
3357,AgenteBasico,89996913,89996910,-3,0,-1,86
3358,AgenteBasico,89996910,89996910,0,5,0,82
3359,AgenteBasico,89996910,89996920,10,10,1,77
3360,AgenteBasico,89996920,89996910,-10,10,-1,71
3361,AgenteBasico,89996910,89996910,0,10,0,65
3362,AgenteBasico,89996910,89996905,-5,5,-1,60
3363,AgenteBasico,89996905,89996905,0,10,0,55
3364,AgenteBasico,89996905,89996905,0,5,0,49
3365,AgenteBasico,89996905,89996905,0,5,0,203
3366,AgenteBasico,89996905,89996900,-5,5,-1,197
3367,AgenteBasico,89996900,89996900,0,10,0,192
3368,AgenteBasico,89996900,89996905,5,5,1,186
3369,AgenteBasico,89996905,89996910,5,5,1,180
3370,AgenteBasico,89996910,89996915,5,5,1,174
3371,AgenteBasico,89996915,89996910,-5,5,-1,168
3372,AgenteBasico,89996910,89996910,0,5,0,163
3373,AgenteBasico,89996910,89996907,-3,0,-1,157
3374,AgenteBasico,89996907,89996907,0,5,0,153
3375,AgenteBasico,89996907,89996907,0,10,0,147
3376,AgenteBasico,89996907,89996912,5,5,1,141
3377,AgenteBasico,89996912,89996912,0,5,0,135
3378,AgenteBasico,89996912,89996902,-10,10,-1,130
3379,AgenteBasico,89996902,89996892,-10,10,-1,123
3380,AgenteBasico,89996892,89996897,5,5,1,118
3381,AgenteBasico,89996897,89996892,-5,5,-1,110
3382,AgenteBasico,89996892,89996887,-5,5,-1,105
3383,AgenteBasico,89996887,89996877,-10,10,-1,98
3384,AgenteBasico,89996877,89996882,5,5,1,91
3385,AgenteBasico,89996882,89996879,-3,0,-1,85
3386,AgenteBasico,89996879,89996884,5,5,1,81
3387,AgenteBasico,89996884,89996884,0,5,0,73
3388,AgenteBasico,89996884,89996889,5,5,1,67
3389,AgenteBasico,89996889,89996894,5,5,1,62
3390,AgenteBasico,89996894,89996889,-5,5,-1,56
3391,AgenteBasico,89996889,89996889,0,5,0,52
3392,AgenteBasico,89996889,89996886,-3,0,-1,45
3393,AgenteBasico,89996886,89996883,-3,0,-1,40
